transaccion_id,fecha_hora,sucursal_id,producto_id,monto_total,tiempo_atencion_min
TXN-023883,2026-03-25 07:41:53,SUC-03,PROD-01,7.34,4.97
TXN-023884,2026-03-25 07:42:27,SUC-03,PROD-02,20.28,7.45
TXN-023885,2026-03-25 07:42:53,SUC-03,PROD-02,23.64,5.23
TXN-023886,2026-03-25 07:43:40,SUC-03,PROD-04,17.76,4.4
TXN-023887,2026-03-25 07:45:29,SUC-03,PROD-03,14.22,2.96
TXN-023888,2026-03-25 07:45:59,SUC-03,PROD-03,10.58,3.72
TXN-023889,2026-03-25 07:46:14,SUC-01,PROD-02,19.33,2.34
TXN-023890,2026-03-25 07:46:25,SUC-01,PROD-01,23.93,2.68
TXN-023891,2026-03-25 07:48:15,SUC-03,PROD-04,13.66,3.68
TXN-023892,2026-03-25 07:48:30,SUC-03,PROD-03,13.32,1.91
TXN-023893,2026-03-25 07:51:51,SUC-02,PROD-04,22.65,3.75
TXN-023894,2026-03-25 07:52:44,SUC-02,PROD-03,10.06,3.49
TXN-023895,2026-03-25 07:54:03,SUC-03,PROD-03,29.8,3.58
TXN-023896,2026-03-25 08:00:48,SUC-01,PROD-03,9.45,4.72
TXN-023897,2026-03-25 08:01:04,SUC-02,PROD-03,14.78,3.01
TXN-023898,2026-03-25 08:01:12,SUC-02,PROD-03,15.82,2.91
TXN-023899,2026-03-25 08:01:42,SUC-02,PROD-02,10.45,2.55
TXN-023900,2026-03-25 08:02:24,SUC-02,PROD-01,13.39,2.93
TXN-023901,2026-03-25 08:02:27,SUC-01,PROD-03,6.51,2.98
TXN-023902,2026-03-25 08:02:31,SUC-02,PROD-03,18.97,1.97
TXN-023903,2026-03-25 08:02:37,SUC-03,PROD-03,14.23,4.5
TXN-023904,2026-03-25 08:03:29,SUC-03,PROD-01,17.93,3.65
TXN-023905,2026-03-25 08:03:30,SUC-03,PROD-03,10.8,4.76
TXN-023906,2026-03-25 08:05:22,SUC-03,PROD-01,23.71,2.45
TXN-023907,2026-03-25 08:06:06,SUC-03,PROD-02,18.13,2.19
TXN-023908,2026-03-25 08:07:29,SUC-02,PROD-02,14.22,4.42
TXN-023909,2026-03-25 08:07:34,SUC-03,PROD-04,20.09,3.29
TXN-023910,2026-03-25 08:07:47,SUC-02,PROD-04,16.62,3.06
TXN-023911,2026-03-25 08:09:15,SUC-01,PROD-04,23.34,3.26
TXN-023912,2026-03-25 08:09:37,SUC-01,PROD-02,9.78,4.09
TXN-023913,2026-03-25 08:10:30,SUC-03,PROD-04,16.29,3.1
TXN-023914,2026-03-25 08:10:45,SUC-01,PROD-04,26.41,2.09
TXN-023915,2026-03-25 08:11:33,SUC-02,PROD-03,22.92,3.55
TXN-023916,2026-03-25 08:11:55,SUC-01,PROD-02,12.87,4.58
TXN-023917,2026-03-25 08:12:50,SUC-02,PROD-01,38.03,2.97
TXN-023918,2026-03-25 08:13:53,SUC-03,PROD-03,15.42,3.55
TXN-023919,2026-03-25 08:14:30,SUC-01,PROD-01,23.65,2.18
TXN-023920,2026-03-25 08:15:22,SUC-02,PROD-02,11.85,3.09
TXN-023921,2026-03-25 08:15:23,SUC-02,PROD-01,14.17,2.78
TXN-023922,2026-03-25 08:16:37,SUC-03,PROD-01,10.15,4.51
TXN-023923,2026-03-25 08:16:55,SUC-03,PROD-02,12.94,5.64
TXN-023924,2026-03-25 08:16:55,SUC-01,PROD-02,14.17,5.53
TXN-023925,2026-03-25 08:17:20,SUC-01,PROD-04,28.3,3.47
TXN-023926,2026-03-25 08:17:36,SUC-02,PROD-01,18.05,3.0
TXN-023927,2026-03-25 08:17:57,SUC-03,PROD-01,16.23,3.1
TXN-023928,2026-03-25 08:18:23,SUC-02,PROD-04,52.23,3.07
TXN-023929,2026-03-25 08:19:34,SUC-03,PROD-01,7.99,3.57
TXN-023930,2026-03-25 08:19:44,SUC-03,PROD-01,16.54,2.73
TXN-023931,2026-03-25 08:19:51,SUC-03,PROD-03,15.3,3.18
TXN-023932,2026-03-25 08:20:20,SUC-02,PROD-04,17.12,3.13
TXN-023933,2026-03-25 08:21:07,SUC-03,PROD-02,15.44,2.38
TXN-023934,2026-03-25 08:21:24,SUC-01,PROD-01,14.68,2.92
TXN-023935,2026-03-25 08:22:26,SUC-03,PROD-01,9.29,2.13
TXN-023936,2026-03-25 08:23:13,SUC-01,PROD-04,23.98,2.92
TXN-023937,2026-03-25 08:23:18,SUC-03,PROD-03,14.41,1.78
TXN-023938,2026-03-25 08:23:49,SUC-01,PROD-03,18.44,2.57
TXN-023939,2026-03-25 08:24:01,SUC-03,PROD-04,9.54,2.72
TXN-023940,2026-03-25 08:24:06,SUC-02,PROD-02,29.27,2.57
TXN-023941,2026-03-25 08:25:02,SUC-02,PROD-04,9.51,4.61
TXN-023942,2026-03-25 08:25:19,SUC-03,PROD-02,20.56,2.49
TXN-023943,2026-03-25 08:25:43,SUC-02,PROD-02,19.65,2.8
TXN-023944,2026-03-25 08:25:57,SUC-02,PROD-04,21.93,3.07
TXN-023945,2026-03-25 08:27:28,SUC-02,PROD-03,15.85,1.93
TXN-023946,2026-03-25 08:27:31,SUC-01,PROD-01,15.19,2.79
TXN-023947,2026-03-25 08:27:31,SUC-02,PROD-02,10.6,1.75
TXN-023948,2026-03-25 08:27:34,SUC-01,PROD-01,13.0,2.2
TXN-023949,2026-03-25 08:28:21,SUC-03,PROD-01,13.3,4.14
TXN-023950,2026-03-25 08:28:47,SUC-02,PROD-02,16.53,2.26
TXN-023951,2026-03-25 08:29:22,SUC-02,PROD-01,10.74,3.69
TXN-023952,2026-03-25 08:29:36,SUC-02,PROD-03,24.02,3.43
TXN-023953,2026-03-25 08:30:26,SUC-03,PROD-02,13.08,2.6
TXN-023954,2026-03-25 08:31:57,SUC-03,PROD-03,9.5,2.45
TXN-023955,2026-03-25 08:32:01,SUC-01,PROD-04,14.42,2.69
TXN-023956,2026-03-25 08:32:21,SUC-01,PROD-02,14.29,2.86
TXN-023957,2026-03-25 08:32:48,SUC-01,PROD-04,19.96,1.69
TXN-023958,2026-03-25 08:33:13,SUC-01,PROD-04,15.38,3.84
TXN-023959,2026-03-25 08:33:25,SUC-01,PROD-02,21.23,3.1
TXN-023960,2026-03-25 08:33:47,SUC-01,PROD-04,21.69,3.25
TXN-023961,2026-03-25 08:33:57,SUC-01,PROD-01,16.84,1.98
TXN-023962,2026-03-25 08:34:27,SUC-02,PROD-04,13.46,3.92
TXN-023963,2026-03-25 08:34:42,SUC-01,PROD-03,17.02,4.12
TXN-023964,2026-03-25 08:34:54,SUC-03,PROD-02,15.7,1.55
TXN-023965,2026-03-25 08:34:57,SUC-01,PROD-03,9.9,3.22
TXN-023966,2026-03-25 08:36:30,SUC-03,PROD-01,19.29,3.24
TXN-023967,2026-03-25 08:37:51,SUC-02,PROD-01,8.78,3.78
TXN-023968,2026-03-25 08:38:49,SUC-03,PROD-02,30.44,2.42
TXN-023969,2026-03-25 08:38:52,SUC-02,PROD-01,17.25,3.29
TXN-023970,2026-03-25 08:39:25,SUC-01,PROD-04,26.35,3.03
TXN-023971,2026-03-25 08:39:43,SUC-02,PROD-01,13.85,4.75
TXN-023972,2026-03-25 08:40:31,SUC-01,PROD-03,21.86,1.38
TXN-023973,2026-03-25 08:42:35,SUC-02,PROD-03,16.86,1.66
TXN-023974,2026-03-25 08:42:42,SUC-01,PROD-01,18.54,2.65
TXN-023975,2026-03-25 08:43:06,SUC-02,PROD-02,38.11,3.01
TXN-023976,2026-03-25 08:43:47,SUC-03,PROD-02,17.34,4.23
TXN-023977,2026-03-25 08:43:53,SUC-01,PROD-03,26.55,2.69
TXN-023978,2026-03-25 08:44:38,SUC-02,PROD-03,15.23,3.95
TXN-023979,2026-03-25 08:44:42,SUC-01,PROD-03,23.39,2.27
TXN-023980,2026-03-25 08:45:09,SUC-02,PROD-04,9.06,2.81
TXN-023981,2026-03-25 08:45:49,SUC-02,PROD-02,18.64,3.57
TXN-023982,2026-03-25 08:45:56,SUC-03,PROD-02,22.22,2.35
TXN-023983,2026-03-25 08:46:19,SUC-01,PROD-03,19.4,2.93
TXN-023984,2026-03-25 08:46:46,SUC-03,PROD-02,17.62,1.83
TXN-023985,2026-03-25 08:46:51,SUC-03,PROD-02,23.36,2.64
TXN-023986,2026-03-25 08:47:53,SUC-03,PROD-03,12.77,2.62
TXN-023987,2026-03-25 08:48:06,SUC-02,PROD-02,13.89,4.63
TXN-023988,2026-03-25 08:48:07,SUC-01,PROD-04,13.72,2.45
TXN-023989,2026-03-25 08:49:00,SUC-03,PROD-01,26.85,3.11
TXN-023990,2026-03-25 08:49:15,SUC-02,PROD-03,18.47,3.11
TXN-023991,2026-03-25 08:49:26,SUC-01,PROD-03,27.67,1.99
TXN-023992,2026-03-25 08:49:50,SUC-02,PROD-02,10.32,2.88
TXN-023993,2026-03-25 08:50:22,SUC-02,PROD-02,11.72,3.0
TXN-023994,2026-03-25 08:50:26,SUC-03,PROD-01,22.1,1.78
TXN-023995,2026-03-25 08:50:41,SUC-02,PROD-04,9.96,4.28
TXN-023996,2026-03-25 08:51:23,SUC-02,PROD-04,18.88,3.42
TXN-023997,2026-03-25 08:51:35,SUC-01,PROD-03,23.34,1.84
TXN-023998,2026-03-25 08:51:35,SUC-01,PROD-01,40.63,3.19
TXN-023999,2026-03-25 08:52:37,SUC-03,PROD-01,19.41,2.98
TXN-024000,2026-03-25 08:52:40,SUC-01,PROD-01,20.73,3.49
TXN-024001,2026-03-25 08:53:07,SUC-03,PROD-04,19.18,3.76
TXN-024002,2026-03-25 08:53:51,SUC-01,PROD-03,28.67,2.11
TXN-024003,2026-03-25 08:54:02,SUC-02,PROD-01,16.84,3.52
TXN-024004,2026-03-25 08:54:18,SUC-03,PROD-03,36.59,2.77
TXN-024005,2026-03-25 08:54:21,SUC-03,PROD-02,16.74,2.01
TXN-024006,2026-03-25 08:54:37,SUC-03,PROD-03,8.3,3.66
TXN-024007,2026-03-25 08:55:28,SUC-03,PROD-03,15.55,2.89
TXN-024008,2026-03-25 08:56:10,SUC-01,PROD-01,16.6,3.91
TXN-024009,2026-03-25 08:56:28,SUC-03,PROD-03,12.21,2.58
TXN-024010,2026-03-25 08:56:43,SUC-02,PROD-04,17.49,2.64
TXN-024011,2026-03-25 08:57:10,SUC-01,PROD-04,15.02,4.19
TXN-024012,2026-03-25 08:57:23,SUC-03,PROD-03,9.43,2.78
TXN-024013,2026-03-25 08:57:32,SUC-01,PROD-01,12.48,2.75
TXN-024014,2026-03-25 08:58:26,SUC-01,PROD-01,14.36,5.51
TXN-024015,2026-03-25 08:58:48,SUC-03,PROD-01,16.77,1.36
TXN-024016,2026-03-25 08:59:37,SUC-02,PROD-03,13.83,3.59
TXN-024017,2026-03-25 09:00:38,SUC-03,PROD-04,20.6,3.59
TXN-024018,2026-03-25 09:01:12,SUC-02,PROD-04,19.21,2.67
TXN-024019,2026-03-25 09:01:48,SUC-03,PROD-03,23.35,2.39
TXN-024020,2026-03-25 09:02:31,SUC-02,PROD-02,21.28,2.26
TXN-024021,2026-03-25 09:02:48,SUC-03,PROD-02,14.78,3.77
TXN-024022,2026-03-25 09:03:29,SUC-02,PROD-03,25.0,3.05
TXN-024023,2026-03-25 09:04:13,SUC-03,PROD-01,21.68,3.19
TXN-024024,2026-03-25 09:04:17,SUC-02,PROD-02,35.65,1.73
TXN-024025,2026-03-25 09:04:44,SUC-02,PROD-03,16.45,1.73
TXN-024026,2026-03-25 09:04:49,SUC-01,PROD-03,15.35,2.55
TXN-024027,2026-03-25 09:05:14,SUC-01,PROD-02,27.98,1.24
TXN-024028,2026-03-25 09:07:39,SUC-01,PROD-04,22.87,1.62
TXN-024029,2026-03-25 09:08:08,SUC-02,PROD-01,34.7,2.9
TXN-024030,2026-03-25 09:09:24,SUC-02,PROD-04,11.6,4.68
TXN-024031,2026-03-25 09:09:32,SUC-03,PROD-03,14.02,2.17
TXN-024032,2026-03-25 09:10:24,SUC-03,PROD-02,14.49,4.17
TXN-024033,2026-03-25 09:10:27,SUC-01,PROD-02,16.62,2.65
TXN-024034,2026-03-25 09:10:59,SUC-01,PROD-04,9.84,3.61
TXN-024035,2026-03-25 09:11:42,SUC-02,PROD-03,16.6,3.77
TXN-024036,2026-03-25 09:12:03,SUC-02,PROD-02,25.04,2.83
TXN-024037,2026-03-25 09:12:05,SUC-01,PROD-01,18.22,3.63
TXN-024038,2026-03-25 09:13:14,SUC-02,PROD-03,11.95,3.01
TXN-024039,2026-03-25 09:13:17,SUC-02,PROD-02,10.26,2.58
TXN-024040,2026-03-25 09:13:18,SUC-03,PROD-01,14.22,2.68
TXN-024041,2026-03-25 09:13:37,SUC-03,PROD-02,12.06,2.0
TXN-024042,2026-03-25 09:14:20,SUC-02,PROD-03,14.9,2.59
TXN-024043,2026-03-25 09:14:27,SUC-02,PROD-04,25.6,2.25
TXN-024044,2026-03-25 09:14:51,SUC-02,PROD-02,14.1,3.28
TXN-024045,2026-03-25 09:17:05,SUC-01,PROD-02,10.08,3.92
TXN-024046,2026-03-25 09:17:33,SUC-02,PROD-01,16.27,3.56
TXN-024047,2026-03-25 09:17:34,SUC-01,PROD-04,23.52,1.71
TXN-024048,2026-03-25 09:17:36,SUC-01,PROD-02,22.95,3.54
TXN-024049,2026-03-25 09:17:39,SUC-01,PROD-03,12.91,4.12
TXN-024050,2026-03-25 09:17:43,SUC-03,PROD-04,18.67,4.28
TXN-024051,2026-03-25 09:17:46,SUC-01,PROD-04,21.4,3.22
TXN-024052,2026-03-25 09:18:33,SUC-01,PROD-04,17.75,4.05
TXN-024053,2026-03-25 09:19:10,SUC-02,PROD-03,18.93,3.43
TXN-024054,2026-03-25 09:19:39,SUC-02,PROD-02,38.86,2.71
TXN-024055,2026-03-25 09:19:56,SUC-01,PROD-01,25.12,2.73
TXN-024056,2026-03-25 09:20:53,SUC-01,PROD-04,14.14,2.81
TXN-024057,2026-03-25 09:21:09,SUC-01,PROD-03,24.43,2.73
TXN-024058,2026-03-25 09:21:14,SUC-01,PROD-01,24.77,2.47
TXN-024059,2026-03-25 09:21:29,SUC-03,PROD-03,11.38,3.66
TXN-024060,2026-03-25 09:22:40,SUC-01,PROD-04,15.45,2.8
TXN-024061,2026-03-25 09:22:47,SUC-03,PROD-01,24.33,3.1
TXN-024062,2026-03-25 09:22:49,SUC-01,PROD-03,10.12,2.89
TXN-024063,2026-03-25 09:23:29,SUC-03,PROD-02,23.44,2.97
TXN-024064,2026-03-25 09:23:49,SUC-02,PROD-03,38.47,3.41
TXN-024065,2026-03-25 09:24:43,SUC-01,PROD-01,23.87,3.45
TXN-024066,2026-03-25 09:24:46,SUC-03,PROD-01,10.93,2.33
TXN-024067,2026-03-25 09:25:28,SUC-01,PROD-01,36.63,1.54
TXN-024068,2026-03-25 09:25:54,SUC-02,PROD-03,10.05,3.54
TXN-024069,2026-03-25 09:26:00,SUC-03,PROD-01,18.2,3.21
TXN-024070,2026-03-25 09:26:22,SUC-01,PROD-02,20.8,3.17
TXN-024071,2026-03-25 09:27:16,SUC-01,PROD-04,18.6,3.58
TXN-024072,2026-03-25 09:28:20,SUC-01,PROD-04,8.5,4.49
TXN-024073,2026-03-25 09:28:38,SUC-03,PROD-02,21.15,2.04
TXN-024074,2026-03-25 09:28:49,SUC-02,PROD-04,9.7,2.78
TXN-024075,2026-03-25 09:29:09,SUC-03,PROD-04,24.85,2.43
TXN-024076,2026-03-25 09:30:02,SUC-03,PROD-02,11.65,4.53
TXN-024077,2026-03-25 09:30:20,SUC-01,PROD-01,13.75,4.87
TXN-024078,2026-03-25 09:30:45,SUC-02,PROD-03,17.31,1.42
TXN-024079,2026-03-25 09:31:40,SUC-02,PROD-03,10.97,2.54
TXN-024080,2026-03-25 09:32:11,SUC-02,PROD-03,17.9,2.48
TXN-024081,2026-03-25 09:32:16,SUC-03,PROD-04,12.05,2.67
TXN-024082,2026-03-25 09:32:21,SUC-03,PROD-01,13.12,2.65
TXN-024083,2026-03-25 09:32:44,SUC-01,PROD-02,14.38,2.31
TXN-024084,2026-03-25 09:33:08,SUC-03,PROD-02,23.3,2.68
TXN-024085,2026-03-25 09:33:54,SUC-03,PROD-03,18.09,3.44
TXN-024086,2026-03-25 09:34:34,SUC-02,PROD-01,22.95,3.42
TXN-024087,2026-03-25 09:35:52,SUC-02,PROD-01,14.06,2.86
TXN-024088,2026-03-25 09:36:26,SUC-02,PROD-01,15.5,6.53
TXN-024089,2026-03-25 09:36:30,SUC-01,PROD-03,9.66,2.61
TXN-024090,2026-03-25 09:36:50,SUC-03,PROD-03,16.74,2.88
TXN-024091,2026-03-25 09:37:46,SUC-03,PROD-03,38.64,1.58
TXN-024092,2026-03-25 09:38:11,SUC-03,PROD-03,24.86,1.96
TXN-024093,2026-03-25 09:38:26,SUC-02,PROD-03,25.45,2.82
TXN-024094,2026-03-25 09:38:29,SUC-02,PROD-02,16.46,2.25
TXN-024095,2026-03-25 09:38:40,SUC-01,PROD-04,12.05,3.27
TXN-024096,2026-03-25 09:39:00,SUC-02,PROD-03,16.9,3.95
TXN-024097,2026-03-25 09:39:31,SUC-01,PROD-03,14.43,2.98
TXN-024098,2026-03-25 09:39:31,SUC-01,PROD-04,23.39,1.91
TXN-024099,2026-03-25 09:39:49,SUC-03,PROD-02,22.27,2.94
TXN-024100,2026-03-25 09:40:27,SUC-02,PROD-04,11.81,2.69
TXN-024101,2026-03-25 09:41:07,SUC-01,PROD-03,26.06,2.38
TXN-024102,2026-03-25 09:41:27,SUC-01,PROD-03,39.9,2.91
TXN-024103,2026-03-25 09:41:45,SUC-03,PROD-04,15.14,3.81
TXN-024104,2026-03-25 09:42:00,SUC-02,PROD-03,26.51,2.98
TXN-024105,2026-03-25 09:42:03,SUC-02,PROD-04,9.93,2.54
TXN-024106,2026-03-25 09:43:04,SUC-01,PROD-02,16.52,2.96
TXN-024107,2026-03-25 09:43:24,SUC-03,PROD-03,16.64,2.96
TXN-024108,2026-03-25 09:43:36,SUC-03,PROD-04,18.71,3.31
TXN-024109,2026-03-25 09:43:46,SUC-02,PROD-01,20.97,2.56
TXN-024110,2026-03-25 09:43:50,SUC-01,PROD-03,28.39,4.46
TXN-024111,2026-03-25 09:43:59,SUC-02,PROD-04,18.59,2.95
TXN-024112,2026-03-25 09:45:21,SUC-01,PROD-02,13.92,2.2
TXN-024113,2026-03-25 09:45:29,SUC-01,PROD-04,10.35,2.12
TXN-024114,2026-03-25 09:45:33,SUC-02,PROD-04,13.26,2.24
TXN-024115,2026-03-25 09:45:40,SUC-01,PROD-01,7.85,3.08
TXN-024116,2026-03-25 09:45:49,SUC-02,PROD-02,9.51,3.02
TXN-024117,2026-03-25 09:48:07,SUC-01,PROD-04,6.08,6.31
TXN-024118,2026-03-25 09:48:12,SUC-02,PROD-03,46.68,3.65
TXN-024119,2026-03-25 09:49:05,SUC-02,PROD-02,15.83,4.25
TXN-024120,2026-03-25 09:49:46,SUC-02,PROD-04,20.23,3.42
TXN-024121,2026-03-25 09:50:20,SUC-01,PROD-03,7.92,2.12
TXN-024122,2026-03-25 09:50:35,SUC-03,PROD-03,20.47,2.66
TXN-024123,2026-03-25 09:50:39,SUC-01,PROD-03,24.52,2.32
TXN-024124,2026-03-25 09:51:22,SUC-02,PROD-03,13.51,2.56
TXN-024125,2026-03-25 09:52:01,SUC-02,PROD-01,17.2,1.61
TXN-024126,2026-03-25 09:52:06,SUC-02,PROD-01,25.43,3.48
TXN-024127,2026-03-25 09:52:56,SUC-02,PROD-03,17.34,5.07
TXN-024128,2026-03-25 09:53:23,SUC-02,PROD-03,22.02,3.02
TXN-024129,2026-03-25 09:53:27,SUC-03,PROD-03,9.79,4.75
TXN-024130,2026-03-25 09:53:47,SUC-01,PROD-03,13.75,3.19
TXN-024131,2026-03-25 09:54:21,SUC-02,PROD-03,16.03,2.85
TXN-024132,2026-03-25 09:54:57,SUC-02,PROD-04,16.19,3.34
TXN-024133,2026-03-25 09:55:26,SUC-03,PROD-01,26.07,2.81
TXN-024134,2026-03-25 09:55:28,SUC-03,PROD-04,19.13,4.02
TXN-024135,2026-03-25 09:56:28,SUC-03,PROD-02,8.45,2.52
TXN-024136,2026-03-25 09:56:29,SUC-03,PROD-01,8.07,1.54
TXN-024137,2026-03-25 09:56:59,SUC-01,PROD-01,33.48,2.29
TXN-024138,2026-03-25 09:57:22,SUC-01,PROD-03,8.69,4.49
TXN-024139,2026-03-25 09:58:29,SUC-02,PROD-01,16.49,3.53
TXN-024140,2026-03-25 09:58:54,SUC-02,PROD-04,15.33,3.58
TXN-024141,2026-03-25 09:59:26,SUC-03,PROD-01,9.85,2.87
TXN-024142,2026-03-25 09:59:55,SUC-03,PROD-01,8.83,3.27
TXN-024143,2026-03-25 10:00:58,SUC-01,PROD-04,11.97,2.6
TXN-024144,2026-03-25 10:03:28,SUC-03,PROD-04,11.18,2.58
TXN-024145,2026-03-25 10:04:42,SUC-03,PROD-01,17.35,2.84
TXN-024146,2026-03-25 10:05:51,SUC-02,PROD-02,22.36,3.54
TXN-024147,2026-03-25 10:08:12,SUC-02,PROD-03,9.58,2.61
TXN-024148,2026-03-25 10:08:43,SUC-02,PROD-02,24.82,3.11
TXN-024149,2026-03-25 10:09:56,SUC-02,PROD-03,18.91,2.62
TXN-024150,2026-03-25 10:10:04,SUC-02,PROD-01,18.38,2.84
TXN-024151,2026-03-25 10:11:03,SUC-01,PROD-02,14.27,2.33
TXN-024152,2026-03-25 10:16:40,SUC-02,PROD-03,15.93,2.9
TXN-024153,2026-03-25 10:22:07,SUC-03,PROD-01,21.66,3.18
TXN-024154,2026-03-25 10:22:47,SUC-01,PROD-01,10.72,4.25
TXN-024155,2026-03-25 10:24:14,SUC-03,PROD-03,26.78,2.55
TXN-024156,2026-03-25 10:24:27,SUC-02,PROD-04,14.93,2.13
TXN-024157,2026-03-25 10:26:09,SUC-03,PROD-01,12.41,3.6
TXN-024158,2026-03-25 10:26:15,SUC-02,PROD-02,29.74,4.45
TXN-024159,2026-03-25 10:27:15,SUC-01,PROD-03,21.62,3.38
TXN-024160,2026-03-25 10:30:51,SUC-02,PROD-04,14.4,4.59
TXN-024161,2026-03-25 10:31:29,SUC-03,PROD-04,24.62,3.15
TXN-024162,2026-03-25 10:32:52,SUC-01,PROD-01,16.78,2.43
TXN-024163,2026-03-25 10:32:55,SUC-02,PROD-02,8.57,2.91
TXN-024164,2026-03-25 10:33:38,SUC-01,PROD-01,8.08,4.27
TXN-024165,2026-03-25 10:36:13,SUC-01,PROD-04,21.56,3.03
TXN-024166,2026-03-25 10:36:36,SUC-03,PROD-03,12.69,2.18
TXN-024167,2026-03-25 10:37:06,SUC-02,PROD-02,21.19,2.86
TXN-024168,2026-03-25 10:37:11,SUC-03,PROD-01,14.65,2.47
TXN-024169,2026-03-25 10:37:16,SUC-02,PROD-01,6.73,1.83
TXN-024170,2026-03-25 10:41:13,SUC-03,PROD-03,15.41,3.96
TXN-024171,2026-03-25 10:45:49,SUC-02,PROD-03,16.76,4.55
TXN-024172,2026-03-25 10:48:15,SUC-03,PROD-03,40.74,3.57
TXN-024173,2026-03-25 10:48:33,SUC-02,PROD-03,18.97,2.35
TXN-024174,2026-03-25 10:50:05,SUC-03,PROD-03,20.68,3.45
TXN-024175,2026-03-25 10:50:51,SUC-02,PROD-04,17.89,4.95
TXN-024176,2026-03-25 10:51:03,SUC-01,PROD-02,20.66,4.0
TXN-024177,2026-03-25 10:51:04,SUC-02,PROD-04,12.96,1.94
TXN-024178,2026-03-25 10:51:48,SUC-03,PROD-01,11.99,4.54
TXN-024179,2026-03-25 10:53:07,SUC-01,PROD-04,13.11,4.5
TXN-024180,2026-03-25 10:56:47,SUC-03,PROD-04,12.5,3.47
TXN-024181,2026-03-25 10:57:46,SUC-02,PROD-02,30.98,2.93
TXN-024182,2026-03-25 10:57:52,SUC-03,PROD-02,15.16,2.07
TXN-024183,2026-03-25 10:59:28,SUC-03,PROD-01,15.01,2.02
TXN-024184,2026-03-25 10:59:46,SUC-01,PROD-02,16.04,3.31
TXN-024185,2026-03-25 11:02:05,SUC-01,PROD-03,35.77,2.55
TXN-024186,2026-03-25 11:02:26,SUC-03,PROD-01,15.95,2.42
TXN-024187,2026-03-25 11:08:33,SUC-01,PROD-02,13.36,3.08
TXN-024188,2026-03-25 11:08:35,SUC-03,PROD-03,12.74,2.74
TXN-024189,2026-03-25 11:10:18,SUC-03,PROD-04,16.72,3.25
TXN-024190,2026-03-25 11:10:51,SUC-02,PROD-01,21.11,3.12
TXN-024191,2026-03-25 11:11:11,SUC-03,PROD-02,21.44,3.53
TXN-024192,2026-03-25 11:11:59,SUC-01,PROD-02,30.67,5.14
TXN-024193,2026-03-25 11:12:10,SUC-03,PROD-03,15.71,3.01
TXN-024194,2026-03-25 11:12:53,SUC-01,PROD-04,22.82,3.12
TXN-024195,2026-03-25 11:13:39,SUC-03,PROD-03,17.31,3.53
TXN-024196,2026-03-25 11:14:12,SUC-03,PROD-02,18.62,2.11
TXN-024197,2026-03-25 11:14:16,SUC-03,PROD-04,43.66,1.65
TXN-024198,2026-03-25 11:15:03,SUC-03,PROD-02,15.42,2.06
TXN-024199,2026-03-25 11:17:09,SUC-01,PROD-04,11.89,4.5
TXN-024200,2026-03-25 11:17:24,SUC-03,PROD-04,19.42,2.68
TXN-024201,2026-03-25 11:17:48,SUC-01,PROD-04,16.79,3.31
TXN-024202,2026-03-25 11:19:49,SUC-01,PROD-02,15.73,2.7
TXN-024203,2026-03-25 11:20:36,SUC-01,PROD-01,14.12,4.73
TXN-024204,2026-03-25 11:20:55,SUC-02,PROD-02,13.8,3.31
TXN-024205,2026-03-25 11:24:05,SUC-02,PROD-01,11.81,2.81
TXN-024206,2026-03-25 11:25:48,SUC-02,PROD-01,22.19,3.93
TXN-024207,2026-03-25 11:25:50,SUC-01,PROD-02,11.02,3.96
TXN-024208,2026-03-25 11:30:41,SUC-01,PROD-02,37.83,2.4
TXN-024209,2026-03-25 11:34:36,SUC-02,PROD-02,24.53,3.27
TXN-024210,2026-03-25 11:34:50,SUC-01,PROD-01,10.84,3.59
TXN-024211,2026-03-25 11:34:57,SUC-03,PROD-02,6.15,3.5
TXN-024212,2026-03-25 11:37:31,SUC-02,PROD-02,10.26,4.38
TXN-024213,2026-03-25 11:37:59,SUC-03,PROD-04,12.3,1.81
TXN-024214,2026-03-25 11:38:26,SUC-03,PROD-02,19.63,2.9
TXN-024215,2026-03-25 11:40:09,SUC-01,PROD-02,13.57,3.8
TXN-024216,2026-03-25 11:41:58,SUC-03,PROD-01,11.34,2.91
TXN-024217,2026-03-25 11:42:10,SUC-02,PROD-01,10.05,5.95
TXN-024218,2026-03-25 11:42:38,SUC-01,PROD-04,18.19,3.55
TXN-024219,2026-03-25 11:42:50,SUC-03,PROD-02,16.41,3.47
TXN-024220,2026-03-25 11:43:49,SUC-03,PROD-02,18.75,2.07
TXN-024221,2026-03-25 11:47:13,SUC-01,PROD-02,16.21,3.17
TXN-024222,2026-03-25 11:48:47,SUC-01,PROD-01,8.57,3.84
TXN-024223,2026-03-25 11:50:09,SUC-03,PROD-01,8.77,2.61
TXN-024224,2026-03-25 11:50:41,SUC-02,PROD-03,18.24,3.31
TXN-024225,2026-03-25 11:51:09,SUC-02,PROD-01,14.96,3.28
TXN-024226,2026-03-25 11:51:39,SUC-02,PROD-02,17.96,1.91
TXN-024227,2026-03-25 11:53:21,SUC-02,PROD-01,19.48,2.86
TXN-024228,2026-03-25 11:55:19,SUC-02,PROD-04,9.67,4.32
TXN-024229,2026-03-25 11:59:06,SUC-02,PROD-04,14.65,2.99
TXN-024230,2026-03-25 12:00:25,SUC-03,PROD-03,12.21,2.1
